id_curriculo	categoria	aceitando_email	saiu_do_ifg
170	docente	True	False
949	docente	True	False
605	docente	True	False
473	docente	True	False
390	docente	True	False
1549	tecnico_administrativo	True	False
1212	docente	True	False
1688	docente	True	False
274	tecnico_administrativo	True	False
758	docente	True	False
1211	tecnico_administrativo	True	False
476	docente	True	False
335	docente	True	False
711	docente	True	False
1567	docente	True	False
1273	tecnico_administrativo	True	False
299	docente	True	False
15	docente	True	False
1485	docente	True	False
748	docente	True	False
801	tecnico_administrativo	True	False
1833	docente	True	False
1270	docente	True	False
350	tecnico_administrativo	True	False
1721	docente	True	False
1187	docente	True	False
52	docente	True	False
1097	docente	True	False
163	docente	True	False
165	docente	True	False
2082	tecnico_administrativo	True	False
1225	docente	True	False
1492	docente	True	False
645	docente	True	False
