id_nota_rec	nota	id_curriculo_id	id_producao_id
40202	-1.0	761	4240.0
40203	-1.0	761	17922.0
40204	-1.0	761	25287.0
40210	-1.0	1447	25075.0
40212	-1.0	1447	6445.0
40214	-1.0	1447	7269.0
40220	-1.0	480	14642.0
40221	-1.0	480	24365.0
40222	-1.0	480	21379.0
40230	-1.0	127	25261.0
40231	-1.0	127	4236.0
40232	-1.0	127	18111.0
40233	-1.0	127	17941.0
40234	-1.0	127	16486.0
40241	-1.0	1536	14009.0
40243	-1.0	1536	11042.0
40244	-1.0	1536	18764.0
40250	-1.0	1244	18094.0
40251	-1.0	1244	22871.0
40253	-1.0	1244	25578.0
40270	-1.0	1233	25404.0
40271	-1.0	1233	25087.0
40274	-1.0	1233	11303.0
40275	-1.0	1095	25532.0
40276	-1.0	1095	14880.0
40277	-1.0	1095	25953.0
40279	-1.0	1095	5799.0
40285	-1.0	1188	25293.0
40288	-1.0	1188	19530.0
40289	-1.0	1188	16300.0
40295	-1.0	41	19133.0
40296	-1.0	41	15162.0
40299	-1.0	41	11894.0
40316	-1.0	1693	25869.0
40317	-1.0	1693	16605.0
40319	-1.0	1693	21601.0
40335	-1.0	1064	24476.0
40336	-1.0	1064	25870.0
40338	-1.0	1064	25899.0
40339	-1.0	1064	25886.0
40341	-1.0	619	16607.0
40342	-1.0	619	14400.0
40344	-1.0	619	15234.0
40350	-1.0	10	16319.0
40351	-1.0	10	11196.0
40354	-1.0	10	23399.0
40360	-1.0	1356	23443.0
40363	-1.0	1356	9935.0
40364	-1.0	1356	18532.0
40370	-1.0	5	14810.0
40372	-1.0	5	17940.0
40373	-1.0	5	16485.0
40380	-1.0	1291	25483.0
40381	-1.0	1291	16997.0
40382	-1.0	1291	4956.0
40287	5.0	1188	567.0
40390	-1.0	1165	24639.0
40393	-1.0	1165	20097.0
40402	-1.0	1232	20904.0
40403	-1.0	1232	21565.0
40404	-1.0	1232	2575.0
40410	-1.0	83	26011.0
40411	-1.0	83	25899.0
40412	-1.0	83	25886.0
40413	-1.0	83	24684.0
40414	-1.0	83	16603.0
40421	-1.0	630	24828.0
40422	-1.0	630	25035.0
40424	-1.0	630	25817.0
40430	-1.0	960	24507.0
40431	-1.0	960	16990.0
40434	-1.0	960	19735.0
40441	-1.0	1379	25539.0
40442	-1.0	1379	24602.0
40443	-1.0	1379	14861.0
40461	-1.0	424	3359.0
40462	-1.0	424	9929.0
40463	-1.0	424	11912.0
40464	-1.0	424	19332.0
40470	-1.0	1596	24502.0
40471	-1.0	1596	25588.0
40472	-1.0	1596	9222.0
40473	-1.0	1596	1695.0
40480	-1.0	1794	25404.0
40481	-1.0	1794	25087.0
40482	-1.0	1794	14361.0
40484	-1.0	1794	3562.0
40490	-1.0	587	1977.0
40492	-1.0	587	9818.0
40494	-1.0	587	4026.0
40500	-1.0	647	25499.0
40502	-1.0	647	350.0
40511	-1.0	1746	15772.0
40513	-1.0	1746	9897.0
40514	-1.0	1746	23502.0
40520	-1.0	32	25015.0
40521	-1.0	32	19654.0
40522	-1.0	32	18123.0
40523	-1.0	32	24127.0
40530	-1.0	438	25484.0
40531	-1.0	438	8474.0
40532	-1.0	438	4616.0
40533	-1.0	438	11309.0
40534	-1.0	438	22790.0
40537	-1.0	269	25145.0
40538	-1.0	269	25806.0
40539	-1.0	269	21752.0
40545	-1.0	694	10546.0
40546	-1.0	694	18447.0
40547	-1.0	694	13667.0
40548	-1.0	694	9906.0
40549	-1.0	694	23871.0
40555	-1.0	710	25517.0
40558	-1.0	710	25786.0
40565	-1.0	1625	22359.0
40568	-1.0	1625	22345.0
40577	-1.0	1104	1631.0
40578	-1.0	1104	10447.0
40596	-1.0	914	25161.0
40597	-1.0	914	19312.0
40598	-1.0	914	12172.0
40599	-1.0	914	21973.0
40605	-1.0	48	25404.0
40606	-1.0	48	25087.0
40608	-1.0	48	19332.0
40609	-1.0	48	12182.0
40615	-1.0	1627	21330.0
40619	-1.0	1627	14373.0
40621	-1.0	1042	25890.0
40623	-1.0	1042	18441.0
40624	-1.0	1042	6444.0
40625	-1.0	2074	6265.0
40627	-1.0	2074	19642.0
40628	-1.0	2074	22328.0
40636	-1.0	358	17286.0
40637	-1.0	358	21969.0
40638	-1.0	358	15275.0
40639	-1.0	358	25163.0
40642	-1.0	1793	13301.0
40643	-1.0	1793	10948.0
40644	-1.0	1793	11471.0
40651	-1.0	828	25278.0
40652	-1.0	828	25222.0
40653	-1.0	828	6262.0
40654	-1.0	828	14138.0
40660	-1.0	1375	19399.0
40663	-1.0	1375	10409.0
40672	-1.0	356	25786.0
40680	-1.0	24	25755.0
40682	-1.0	24	16762.0
40684	-1.0	24	25756.0
40690	-1.0	1642	21967.0
40691	-1.0	1642	15559.0
40692	-1.0	1642	25790.0
40693	-1.0	1642	20032.0
40701	5.0	1505	4591.0
40702	4.5	1505	5135.0
40703	4.5	1505	1483.0
40670	5.0	356	24866.0
40723	-1.0	204	25573.0
40724	-1.0	204	14361.0
40730	-1.0	508	25890.0
40733	-1.0	508	9685.0
40734	-1.0	508	8173.0
40750	-1.0	462	25810.0
40751	-1.0	462	25951.0
40752	-1.0	462	25663.0
40753	-1.0	462	3731.0
40754	-1.0	462	18605.0
40760	-1.0	317	24549.0
40761	-1.0	317	24548.0
40762	-1.0	317	18588.0
40764	-1.0	317	22608.0
40770	-1.0	1137	19654.0
40772	-1.0	1137	15139.0
40773	-1.0	1137	18603.0
40774	-1.0	1137	18651.0
40781	-1.0	615	19216.0
40782	-1.0	615	16471.0
40783	-1.0	615	1413.0
40784	-1.0	615	24845.0
40800	-1.0	1361	6271.0
40801	-1.0	1361	3180.0
40802	-1.0	1361	11820.0
40803	-1.0	1361	19704.0
40804	-1.0	1361	13300.0
40810	-1.0	1779	25000.0
40811	-1.0	1779	24828.0
40814	-1.0	1779	3804.0
40820	-1.0	1491	21165.0
40823	-1.0	1491	16606.0
40830	-1.0	430	3855.0
40831	-1.0	430	19323.0
40834	-1.0	430	13262.0
40835	-1.0	1187	23832.0
40837	-1.0	1187	864.0
40838	-1.0	1187	24808.0
40855	-1.0	130	25161.0
40856	-1.0	130	24684.0
40857	-1.0	130	16641.0
40859	-1.0	130	16636.0
40866	-1.0	719	44.0
40867	-1.0	719	21604.0
40868	-1.0	719	4044.0
40875	-1.0	1274	1083.0
40877	-1.0	1274	12933.0
40878	-1.0	1274	9229.0
40879	-1.0	1274	6271.0
40895	-1.0	570	25404.0
40896	-1.0	570	25087.0
40897	-1.0	570	24449.0
40900	-1.0	1702	16882.0
40903	-1.0	1702	20085.0
40910	-1.0	294	13307.0
40911	-1.0	294	25404.0
40912	-1.0	294	25087.0
40913	-1.0	294	15275.0
40914	-1.0	294	22044.0
40920	-1.0	90	24449.0
40921	-1.0	90	25067.0
40923	-1.0	90	17651.0
40924	-1.0	90	20739.0
40930	-1.0	1598	14589.0
40932	-1.0	1598	25221.0
40933	-1.0	1598	17957.0
40934	-1.0	1598	14642.0
40952	-1.0	151	5053.0
40954	-1.0	151	9494.0
40970	-1.0	1344	19751.0
40971	-1.0	1344	738.0
40972	-1.0	1344	3728.0
40973	-1.0	1344	13829.0
41012	-1.0	833	25603.0
41013	-1.0	833	25392.0
41020	-1.0	1728	15527.0
41021	-1.0	1728	11300.0
41022	-1.0	1728	13125.0
41023	-1.0	1728	7919.0
41030	-1.0	417	11312.0
41032	-1.0	417	12795.0
41033	-1.0	417	855.0
41034	-1.0	417	20992.0
40953	5.0	151	21750.0
40980	5.0	1150	24590.0
40981	5.0	1150	13959.0
40982	5.0	1150	11194.0
40983	5.0	1150	14639.0
41001	5.0	1001	14373.0
41003	4.0	1001	6171.0
41042	-1.0	1617	24330.0
41044	-1.0	1617	25231.0
41060	-1.0	174	25899.0
41061	-1.0	174	25886.0
41063	-1.0	174	16642.0
41064	-1.0	174	24684.0
41070	-1.0	1537	4230.0
41072	-1.0	1537	11277.0
41073	-1.0	1537	7622.0
41074	-1.0	1537	13098.0
41080	-1.0	49	8166.0
41081	-1.0	49	16041.0
41100	-1.0	892	25798.0
41101	-1.0	892	25569.0
41102	-1.0	892	17970.0
41103	-1.0	892	8919.0
41104	-1.0	892	3185.0
41108	-1.0	1684	24866.0
41110	-1.0	891	25487.0
41111	-1.0	891	14362.0
41112	-1.0	891	23859.0
41113	-1.0	891	25971.0
41114	-1.0	891	23289.0
41116	-1.0	1245	25260.0
41117	-1.0	1245	24808.0
41118	-1.0	1245	24127.0
41119	-1.0	1245	18763.0
41130	-1.0	272	1086.0
41131	-1.0	272	22349.0
41135	-1.0	218	25945.0
41136	-1.0	218	25203.0
41137	-1.0	218	21714.0
41146	-1.0	1747	13372.0
41147	-1.0	1747	9960.0
41149	-1.0	1747	1922.0
41155	-1.0	1263	7263.0
41156	-1.0	1263	3724.0
41157	-1.0	1263	6274.0
41159	-1.0	1263	2575.0
41165	-1.0	967	25965.0
41167	-1.0	967	9907.0
41169	-1.0	967	6049.0
41176	-1.0	617	24845.0
41177	-1.0	617	24918.0
41178	-1.0	617	21338.0
41179	-1.0	617	19323.0
41186	-1.0	501	24685.0
41188	-1.0	501	25203.0
41195	-1.0	339	25058.0
41196	-1.0	339	24469.0
41197	-1.0	339	25094.0
41198	-1.0	339	11753.0
41206	-1.0	1448	335.0
41209	-1.0	1448	859.0
41216	-1.0	265	21103.0
41218	-1.0	265	15629.0
41219	-1.0	265	11862.0
41241	-1.0	1023	19463.0
41242	-1.0	1023	16392.0
41243	-1.0	1023	24154.0
41244	-1.0	1023	24328.0
41250	-1.0	15	24828.0
41251	-1.0	15	16321.0
41260	-1.0	934	11276.0
41261	-1.0	934	7623.0
41262	-1.0	934	14361.0
41263	-1.0	934	21010.0
41264	-1.0	934	16039.0
41270	-1.0	21	25057.0
41271	-1.0	21	25806.0
41274	-1.0	21	1827.0
41281	-1.0	596	24449.0
41282	-1.0	596	25177.0
41284	-1.0	596	24247.0
41290	-1.0	932	24960.0
41291	-1.0	932	23768.0
41293	-1.0	932	21971.0
41300	-1.0	1511	25035.0
41301	-1.0	1511	22700.0
41302	-1.0	1511	6399.0
41303	-1.0	1511	3955.0
41304	-1.0	1511	13663.0
41309	-1.0	1870	3036.0
41325	-1.0	1162	11888.0
41326	-1.0	1162	11890.0
41329	-1.0	1162	23673.0
41335	-1.0	319	24469.0
41336	-1.0	319	23518.0
41337	-1.0	319	14361.0
41338	-1.0	319	1172.0
41339	-1.0	319	26009.0
41355	-1.0	1038	25517.0
41356	-1.0	1038	9494.0
41357	-1.0	1038	3191.0
41358	-1.0	1038	2072.0
41359	-1.0	1038	1197.0
41361	-1.0	1289	25287.0
41362	-1.0	1289	23887.0
41380	-1.0	1060	25034.0
41381	-1.0	1060	12185.0
41382	-1.0	1060	5178.0
41383	-1.0	1060	6928.0
41384	-1.0	1060	24690.0
41390	-1.0	50	24550.0
41391	-1.0	50	17288.0
41392	-1.0	50	6698.0
41393	-1.0	50	17287.0
41394	-1.0	50	25839.0
41407	-1.0	861	10542.0
41408	-1.0	861	17656.0
41415	-1.0	1227	25404.0
41416	-1.0	1227	25087.0
41417	-1.0	1227	25009.0
41419	-1.0	1227	10612.0
41425	-1.0	593	24828.0
41427	-1.0	593	2367.0
41428	-1.0	593	21601.0
41429	-1.0	593	10403.0
41445	-1.0	579	25487.0
41447	-1.0	579	23947.0
41455	-1.0	994	25266.0
41456	-1.0	994	24660.0
41457	-1.0	994	25487.0
41458	-1.0	994	26009.0
41476	-1.0	1411	23768.0
41486	-1.0	612	1607.0
41495	-1.0	1771	24778.0
41496	-1.0	1771	24755.0
41505	-1.0	59	18434.0
41507	-1.0	59	22349.0
41519	-1.0	554	13300.0
41515	0.5	554	25164.0
41518	1.0	554	24283.0
41517	3.0	554	11822.0
41485	2.5	612	2293.0
41487	2.5	612	1572.0
41526	-1.0	1535	17285.0
41527	-1.0	1535	23948.0
41529	-1.0	1535	12896.0
41535	-1.0	1143	25711.0
41536	-1.0	1143	11277.0
41537	-1.0	1143	7622.0
41539	-1.0	1143	23642.0
41549	-1.0	751	4228.0
41556	-1.0	1506	24684.0
41558	-1.0	1506	8161.0
41559	-1.0	1506	17941.0
41575	-1.0	1230	24178.0
41585	-1.0	1415	11819.0
41586	-1.0	1415	2119.0
41587	-1.0	1415	3666.0
41595	-1.0	191	24720.0
41596	-1.0	191	25145.0
41597	-1.0	191	25777.0
41598	-1.0	191	23217.0
41599	-1.0	191	4041.0
41600	-1.0	1106	25266.0
41601	-1.0	1106	24660.0
41603	-1.0	1106	18645.0
41610	-1.0	203	25696.0
41611	-1.0	203	22043.0
41612	-1.0	203	14393.0
41613	-1.0	203	23231.0
41614	-1.0	203	3560.0
41622	-1.0	1410	5177.0
41623	-1.0	1410	18077.0
41624	-1.0	1410	9865.0
41630	-1.0	1008	25784.0
41631	-1.0	1008	25075.0
41632	-1.0	1008	7568.0
41633	-1.0	1008	18603.0
41634	-1.0	1008	10646.0
41640	-1.0	72	24870.0
41641	-1.0	72	23150.0
41642	-1.0	72	14044.0
41643	-1.0	72	8057.0
41645	-1.0	1763	14635.0
41646	-1.0	1763	623.0
41647	-1.0	1763	16323.0
41565	4.5	780	24690.0
41568	2.0	780	7504.0
41656	-1.0	1697	11748.0
41657	-1.0	1697	11902.0
41658	-1.0	1697	17940.0
41659	-1.0	1697	16485.0
41660	-1.0	1471	25404.0
41661	-1.0	1471	25087.0
41662	-1.0	1471	24828.0
41663	-1.0	1471	25483.0
41664	-1.0	1471	3551.0
41666	-1.0	266	4232.0
41667	-1.0	266	23411.0
41669	-1.0	266	4231.0
41675	-1.0	1287	25599.0
41678	-1.0	1287	19179.0
41679	-1.0	1287	11267.0
41685	-1.0	1480	10660.0
41686	-1.0	1480	14249.0
41687	-1.0	1480	13040.0
41688	-1.0	1480	1573.0
41695	-1.0	446	25487.0
41696	-1.0	446	9647.0
41697	-1.0	446	25266.0
41698	-1.0	446	24660.0
41699	-1.0	446	11238.0
41707	-1.0	881	25035.0
41708	-1.0	881	148.0
41710	-1.0	1276	25524.0
41711	-1.0	1276	22159.0
41712	-1.0	1276	20289.0
41713	-1.0	1276	12623.0
41714	-1.0	1276	22309.0
41720	-1.0	802	22149.0
41721	-1.0	802	23679.0
41723	-1.0	802	13222.0
41724	-1.0	802	16379.0
41732	-1.0	1543	16607.0
41741	-1.0	1490	10404.0
41742	-1.0	1490	13848.0
41744	-1.0	1490	19329.0
41750	-1.0	950	24602.0
41751	-1.0	950	17765.0
41752	-1.0	950	22539.0
41753	-1.0	950	12881.0
41754	-1.0	950	23699.0
41760	-1.0	1488	25817.0
41761	-1.0	1488	24828.0
41762	-1.0	1488	13304.0
41763	-1.0	1488	23006.0
41770	-1.0	529	9944.0
41772	-1.0	529	4038.0
41773	-1.0	529	16814.0
41774	-1.0	529	23588.0
41780	-1.0	819	24524.0
41782	-1.0	819	8161.0
41783	-1.0	819	9962.0
41784	-1.0	819	9904.0
41802	-1.0	1063	18109.0
41803	-1.0	1063	11042.0
41811	-1.0	640	13304.0
41812	-1.0	640	44.0
41813	-1.0	640	159.0
41814	-1.0	640	22899.0
41831	-1.0	1085	24685.0
41833	-1.0	1085	25570.0
41834	-1.0	1085	24684.0
41843	-1.0	1329	8300.0
41855	-1.0	991	19653.0
41856	-1.0	991	24607.0
41857	-1.0	991	15479.0
41859	-1.0	991	9062.0
41865	-1.0	524	17133.0
41867	-1.0	524	17286.0
41868	-1.0	524	13300.0
41869	-1.0	524	26009.0
41875	-1.0	575	24602.0
41876	-1.0	575	22959.0
41877	-1.0	575	7568.0
41878	-1.0	575	5066.0
41879	-1.0	575	8241.0
41886	-1.0	1734	12034.0
41888	-1.0	1734	21614.0
41889	-1.0	1734	2484.0
41895	-1.0	859	24778.0
41896	-1.0	859	24755.0
41897	-1.0	859	17580.0
41898	-1.0	859	9909.0
41899	-1.0	859	2367.0
41907	-1.0	1308	24549.0
41908	-1.0	1308	12337.0
41909	-1.0	1308	22609.0
41915	-1.0	1721	24449.0
41918	-1.0	1721	12285.0
41920	-1.0	477	24845.0
41924	-1.0	477	19530.0
41927	-1.0	651	22449.0
41928	-1.0	651	10402.0
41929	-1.0	651	18641.0
41935	-1.0	440	13978.0
41936	-1.0	440	13903.0
41938	-1.0	440	24845.0
41960	-1.0	1568	25981.0
41961	-1.0	1568	24720.0
41962	-1.0	1568	11313.0
41963	-1.0	1568	10442.0
41951	3.5	1237	15733.0
41953	3.0	1237	16483.0
41954	4.5	1237	1412.0
41966	-1.0	1136	16755.0
41968	-1.0	1136	23502.0
41975	-1.0	1477	18527.0
41976	-1.0	1477	16800.0
41977	-1.0	1477	25777.0
41978	-1.0	1477	23159.0
41979	-1.0	1477	24240.0
41985	-1.0	1131	24685.0
41987	-1.0	1131	15031.0
41996	-1.0	1412	4460.0
41997	-1.0	1412	14374.0
41999	-1.0	1412	403.0
42006	-1.0	1314	25266.0
42007	-1.0	1314	24660.0
42008	-1.0	1314	25945.0
42015	-1.0	468	351.0
42016	-1.0	468	11236.0
42018	-1.0	468	18431.0
42019	-1.0	468	18436.0
42025	-1.0	2047	17953.0
42026	-1.0	2047	1410.0
42028	-1.0	2047	13295.0
42035	-1.0	821	24824.0
42036	-1.0	821	23413.0
42038	-1.0	821	15652.0
42039	-1.0	821	13854.0
42045	-1.0	1755	25487.0
42046	-1.0	1755	25945.0
42047	-1.0	1755	1534.0
42050	-1.0	1178	25708.0
42060	-1.0	1515	24960.0
42061	-1.0	1515	10541.0
42062	-1.0	1515	8526.0
42070	-1.0	688	25487.0
42071	-1.0	688	24476.0
42073	-1.0	688	17762.0
42074	-1.0	688	19735.0
42075	-1.0	1312	3806.0
42076	-1.0	1312	624.0
42079	-1.0	1312	16644.0
42090	-1.0	352	25163.0
42093	-1.0	352	19773.0
42100	-1.0	1086	21601.0
42102	-1.0	1086	17285.0
42103	-1.0	1086	8300.0
42104	-1.0	1086	24269.0
42110	-1.0	898	26009.0
42112	-1.0	898	4046.0
42113	-1.0	898	17286.0
42114	-1.0	898	23810.0
42121	-1.0	1578	23006.0
42122	-1.0	1578	24684.0
42123	-1.0	1578	6407.0
42124	-1.0	1578	16485.0
42130	-1.0	1863	23349.0
42140	-1.0	1592	18444.0
42142	-1.0	1592	7179.0
42143	-1.0	1592	3731.0
42144	-1.0	1592	12344.0
42151	-1.0	484	10541.0
42153	-1.0	484	15629.0
42154	-1.0	484	24960.0
42155	-1.0	68	8754.0
42157	-1.0	68	25663.0
42165	-1.0	943	19405.0
42166	-1.0	943	19404.0
42167	-1.0	943	8239.0
42168	-1.0	943	12672.0
42169	-1.0	943	19406.0
42099	0.5	973	7901.0
42186	-1.0	1780	2365.0
42187	-1.0	1780	21078.0
42189	-1.0	1780	14775.0
42190	-1.0	1351	2206.0
42191	-1.0	1351	288.0
42193	-1.0	1351	10220.0
42194	-1.0	1351	16323.0
42211	-1.0	206	11703.0
42225	-1.0	812	25676.0
42227	-1.0	812	22865.0
42228	-1.0	812	25159.0
42245	-1.0	87	23295.0
42246	-1.0	87	15359.0
42249	-1.0	87	23294.0
42265	-1.0	1662	21601.0
42266	-1.0	1662	16039.0
42267	-1.0	1662	10613.0
42268	-1.0	1662	19325.0
42269	-1.0	1662	9684.0
42270	-1.0	1372	25231.0
42271	-1.0	1372	6860.0
42273	-1.0	1372	23846.0
42274	-1.0	1372	21105.0
42280	-1.0	1324	24684.0
42284	-1.0	1324	13307.0
42285	-1.0	1558	24715.0
42286	-1.0	1558	25839.0
42287	-1.0	1558	24972.0
42288	-1.0	1558	24578.0
42295	-1.0	847	25930.0
42296	-1.0	847	24550.0
42297	-1.0	847	11305.0
42299	-1.0	847	23800.0
42321	-1.0	310	25570.0
42322	-1.0	310	25869.0
42324	-1.0	310	24469.0
42330	-1.0	1840	23948.0
42332	-1.0	1840	25404.0
42333	-1.0	1840	25087.0
42334	-1.0	1840	13754.0
42335	-1.0	259	25067.0
42336	-1.0	259	25145.0
42340	-1.0	1343	24960.0
42341	-1.0	1343	8474.0
42342	-1.0	1343	4616.0
42343	-1.0	1343	2534.0
42200	0.5	684	24851.0
42236	5.0	1667	24531.0
42237	3.5	1667	12342.0
42301	4.0	76	6277.0
42204	0.5	684	16015.0
42238	1.0	1667	14591.0
42239	1.0	1667	23588.0
42353	-1.0	939	25484.0
42360	-1.0	1661	25499.0
42361	-1.0	1661	23410.0
42364	-1.0	1661	8926.0
42380	-1.0	1825	24778.0
42381	-1.0	1825	24755.0
42382	-1.0	1825	25394.0
42391	-1.0	1742	23502.0
42392	-1.0	1742	19312.0
42393	-1.0	1742	12172.0
42394	-1.0	1742	14985.0
42400	-1.0	926	24918.0
42401	-1.0	926	24469.0
42403	-1.0	926	11900.0
42420	-1.0	1073	13988.0
42421	-1.0	1073	23588.0
42422	-1.0	1073	21911.0
42423	-1.0	1073	24684.0
42304	3.5	76	15841.0
42451	-1.0	159	24442.0
42461	-1.0	645	25162.0
42464	-1.0	645	19816.0
42465	-1.0	1762	24506.0
42466	-1.0	1762	13050.0
42469	-1.0	1762	22951.0
42476	-1.0	709	19322.0
42477	-1.0	709	10811.0
42478	-1.0	709	10406.0
42506	-1.0	1647	11198.0
42509	-1.0	1647	7997.0
42442	5.0	1377	22992.0
42444	5.0	1377	9078.0
42527	-1.0	1476	19751.0
42528	-1.0	1476	11757.0
42529	-1.0	1476	24960.0
42530	-1.0	1525	25786.0
42536	-1.0	1593	8168.0
42537	-1.0	1593	145.0
42545	-1.0	125	24469.0
42547	-1.0	125	1172.0
42548	-1.0	125	1534.0
42549	-1.0	125	10399.0
42550	-1.0	1092	22183.0
42551	-1.0	1092	23768.0
42554	-1.0	1092	23656.0
42561	-1.0	966	3112.0
42562	-1.0	966	19314.0
42563	-1.0	966	23809.0
42570	-1.0	1078	9096.0
42572	-1.0	1078	12531.0
42573	-1.0	1078	9703.0
42574	-1.0	1078	18644.0
42580	-1.0	841	14170.0
42581	-1.0	841	16641.0
42582	-1.0	841	23802.0
42583	-1.0	841	22936.0
42584	-1.0	841	22917.0
42590	-1.0	724	25786.0
42489	5.0	1057	4237.0
42594	-1.0	724	9715.0
42595	-1.0	382	16969.0
42596	-1.0	382	22328.0
42605	-1.0	455	22593.0
42607	-1.0	455	22591.0
42608	-1.0	455	22602.0
42616	-1.0	1173	24318.0
42617	-1.0	1173	17940.0
42618	-1.0	1173	16485.0
42619	-1.0	1173	8295.0
42625	-1.0	78	24366.0
42627	-1.0	78	848.0
42635	-1.0	132	24720.0
42636	-1.0	132	25145.0
42639	-1.0	132	1622.0
42660	-1.0	748	14642.0
42661	-1.0	748	21603.0
42662	-1.0	748	24365.0
42665	-1.0	502	24318.0
42646	5.0	1216	1411.0
42647	5.0	1216	23681.0
42675	-1.0	1481	24693.0
42676	-1.0	1481	150.0
42677	-1.0	1481	16760.0
42678	-1.0	1481	5184.0
42686	-1.0	792	1017.0
42688	-1.0	792	13652.0
42696	-1.0	886	10660.0
42697	-1.0	886	15269.0
42715	-1.0	1828	24715.0
42716	-1.0	1828	25539.0
42718	-1.0	1828	8751.0
42720	-1.0	1523	25404.0
42721	-1.0	1523	25087.0
42724	-1.0	1523	13098.0
42741	4.5	814	8896.0
42743	4.5	814	25930.0
42760	-1.0	769	7265.0
42761	-1.0	769	7260.0
42762	-1.0	769	14179.0
42763	-1.0	769	21611.0
42764	-1.0	769	8516.0
42770	-1.0	1243	24414.0
42772	-1.0	1243	5474.0
42773	-1.0	1243	11822.0
42774	-1.0	1243	21336.0
42800	-1.0	987	25266.0
42801	-1.0	987	24660.0
42802	-1.0	987	24684.0
42803	-1.0	987	24449.0
42804	-1.0	987	12531.0
42810	-1.0	1402	15807.0
42812	-1.0	1402	394.0
42813	-1.0	1402	1922.0
42814	-1.0	1402	12622.0
42830	4.0	1010	9438.0
42831	4.0	1010	14635.0
42823	1.5	1280	19320.0
42840	-1.0	137	335.0
42841	-1.0	137	24824.0
42842	-1.0	137	19216.0
42843	-1.0	137	21161.0
42844	-1.0	137	20256.0
42850	-1.0	1601	25965.0
42851	-1.0	1601	24918.0
42852	-1.0	1601	11702.0
42854	-1.0	1601	3184.0
42870	-1.0	505	25015.0
42871	-1.0	505	25140.0
42872	-1.0	505	16322.0
42873	-1.0	505	25688.0
42874	-1.0	505	26009.0
42880	-1.0	1295	22232.0
42881	-1.0	1295	18109.0
42883	-1.0	1295	13258.0
42884	-1.0	1295	17972.0
42886	-1.0	520	24328.0
42895	-1.0	949	949.0
42899	-1.0	949	23015.0
42905	-1.0	166	24808.0
42906	-1.0	166	9907.0
42907	-1.0	166	10399.0
42908	-1.0	166	25945.0
42910	-1.0	223	5987.0
42911	-1.0	223	18126.0
42912	-1.0	223	3883.0
42913	-1.0	223	2588.0
42914	-1.0	223	16982.0
42915	-1.0	301	10224.0
42916	-1.0	301	10542.0
42917	-1.0	301	12336.0
42919	-1.0	301	23768.0
42926	-1.0	827	18114.0
42927	-1.0	827	21601.0
42929	-1.0	827	20071.0
42936	-1.0	733	24469.0
42937	-1.0	733	13528.0
42938	-1.0	733	23414.0
42943	-1.0	1177	18574.0
42952	-1.0	81	2861.0
42954	-1.0	81	3358.0
42972	-1.0	1636	22991.0
42974	-1.0	1636	21603.0
42983	-1.0	249	12795.0
42984	-1.0	249	8296.0
42986	-1.0	1805	4233.0
42987	-1.0	1805	12281.0
42988	-1.0	1805	13295.0
42989	-1.0	1805	16641.0
42995	-1.0	1306	2576.0
42996	-1.0	1306	2539.0
42997	-1.0	1306	18641.0
42971	5.0	1636	3933.0
42998	-1.0	1306	24924.0
43005	-1.0	1052	12531.0
43006	-1.0	1052	9703.0
43007	-1.0	1052	18644.0
43008	-1.0	1052	5499.0
43009	-1.0	1052	10510.0
43013	-1.0	541	11266.0
43014	-1.0	541	8922.0
43020	-1.0	1492	24506.0
43023	-1.0	1492	25689.0
43024	-1.0	1492	25140.0
43032	-1.0	980	1415.0
43033	-1.0	980	23453.0
43034	-1.0	980	1408.0
43042	-1.0	974	24240.0
43043	-1.0	974	9866.0
43050	-1.0	589	25261.0
43053	-1.0	589	9923.0
43054	-1.0	589	5385.0
43060	-1.0	789	18107.0
43061	-1.0	789	23429.0
43064	-1.0	789	625.0
43074	-1.0	142	11410.0
43082	-1.0	1485	14249.0
43083	-1.0	1485	13040.0
43084	-1.0	1485	8300.0
43086	-1.0	648	24547.0
43089	-1.0	648	23673.0
43097	-1.0	1395	21714.0
43099	-1.0	1395	16446.0
43106	-1.0	1792	23878.0
43107	-1.0	1792	4238.0
43108	-1.0	1792	20287.0
43115	-1.0	1311	23453.0
43125	-1.0	1325	24639.0
43126	-1.0	1325	24684.0
43127	-1.0	1325	18106.0
43128	-1.0	1325	848.0
43135	-1.0	1283	567.0
43136	-1.0	1283	22149.0
43137	-1.0	1283	1172.0
43138	-1.0	1283	5137.0
43139	-1.0	1283	25696.0
43141	-1.0	1657	25870.0
43142	-1.0	1657	12850.0
43143	-1.0	1657	12194.0
43144	-1.0	1657	18654.0
43154	-1.0	1427	25945.0
43156	-1.0	499	16542.0
43157	-1.0	499	23859.0
43159	-1.0	499	11208.0
43181	-1.0	242	9198.0
43182	-1.0	242	5802.0
43184	-1.0	242	9848.0
43190	-1.0	1183	25599.0
43192	-1.0	1183	24328.0
43193	-1.0	1183	3733.0
43196	-1.0	1735	25922.0
43198	-1.0	1735	25599.0
43206	-1.0	1664	18644.0
43208	-1.0	1664	9715.0
43216	-1.0	141	24684.0
43218	-1.0	141	18140.0
43225	-1.0	1180	19325.0
43228	-1.0	1180	24685.0
43235	-1.0	1646	25904.0
43236	-1.0	1646	13931.0
43237	-1.0	1646	11910.0
43247	-1.0	1097	5799.0
43256	-1.0	922	21057.0
43259	-1.0	922	2422.0
43265	-1.0	1445	25755.0
43266	-1.0	1445	10375.0
